"variable","Chamaecrista_anceps","Chamaecrista_aristata","Chamaecrista_arrojadoana","Chamaecrista_basifolia","Chamaecrista_blanchetii","Chamaecrista_brachystachya","Chamaecrista_burchelli","Chamaecrista_calycioides","Chamaecrista_cardiostegia","Chamaecrista_choriophylla","Chamaecrista_cinerascens","Chamaecrista_confertiformis","Chamaecrista_debilis","Chamaecrista_decora","Chamaecrista_depauperata","Chamaecrista_desvauxii_var_brevipes","Chamaecrista_desvauxii_var_desvauxii","Chamaecrista_desvauxii_var_langsdorffii","Chamaecrista_desvauxii_var_latistipula","Chamaecrista_desvauxii_var_mollissima","Chamaecrista_diphylla","Chamaecrista_distichoclada","Chamaecrista_flexuosa_var_flexuosa","Chamaecrista_kunthiana","Chamaecrista_lagotois","Chamaecrista_latifolia","Chamaecrista_mucronata","Chamaecrista_nictitans_subsp_brachypoda","Chamaecrista_olesiphylla","Chamaecrista_pascuorum","Chamaecrista_pilosa_var_luxurians","Chamaecrista_potentilla","Chamaecrista_ramosa_var_erythrocalyx","Chamaecrista_repens_var_multijuga","Chamaecrista_roraimae","Chamaecrista_rossicorum","Chamaecrista_rotundata_var_interstes","Chamaecrista_rotundata_var_rotundata","Chamaecrista_rotundifolia_var_grandiflora","Chamaecrista_serpens","Chamaecrista_simplifacta","Chamaecrista_supplex","Chamaecrista_swainsonii","Chamaecrista_tragacanthoides_var_rasa","Chamaecrista_tragacanthoides_var_tragacanthoides","Chamaecrista_ulmea","Chamaecrista_venulosa"
12,0.00292784646721197,0.0200965598701021,0.00726629245074499,0.0166278956456571,0.00670787058276739,0.011104038838448,0.0392003451142694,0.0324429807252596,0.00383885124693699,0.00875984067990794,0.00307452737752909,0.00251915825411714,0.0114609651136829,0.0135786500546543,0.00450291987085878,0.0107503861783296,0.014671814882529,0.00907832401196603,0.00734626699269635,0.0102563005780449,0.0143104050193988,0.000863846656414819,0.012687378318668,0.0223691466571375,0.0183355780605229,0.00325834102847678,0.00453068215072636,0.0141509542012318,0.00558252456068508,0.01791659730207,0.0243089848913523,0.00452950222481548,0.0136423127558821,0.016065660021177,0.0176002886696451,0.00549561585570066,0.0105029790181515,0.00459763193712642,0.0123566722679104,0.0185410907989101,0.0152308064587576,0.0326899793378737,0.0112246036567267,0.0189037797304248,0.00757153844533933,0.0129091760034856,0.00678660942559621
13,0.00375771965344021,0.0313331405642913,0.00780764414796129,0.0295165808665442,0.00679941960707671,0.0107100734637615,0.0639035052123898,0.0296124017475024,0.00503166559927003,0.0113814152219425,0.00575888366356016,0.00261048178349685,0.0113992556808062,0.0160338582597192,0.00520033416657358,0.0147351983569667,0.0188975891393762,0.0136162231507468,0.00943819445387942,0.0140893162456924,0.0140985320779337,0.000577004953813972,0.0151741582888081,0.0353749445117262,0.017894783983329,0.00529409023048588,0.00499713532027871,0.0222065976320778,0.0112559239328581,0.0180700684818669,0.0239810726776461,0.00808005400279259,0.0165096566546733,0.0164420329051135,0.019118119556525,0.00689788549255575,0.0130690633446082,0.00642363352585924,0.0125293918373803,0.0186784672046525,0.0157737253896161,0.0310814368938332,0.0104726046814045,0.0249326945828455,0.0072097499530565,0.0301547408245775,0.00733280675312141
14,0.00457536149194455,0.0392321954570376,0.00809649174931753,0.0318306455143436,0.00749234409730835,0.0117476968790725,0.0590745031394042,0.0266755545976623,0.00542432668487503,0.0117168984342503,0.00747099945973468,0.00295959270351268,0.0120218969808794,0.0177717864986726,0.00524441961001166,0.0157798663936775,0.0198473885446282,0.0147558894824583,0.0101851131454002,0.0147335551325203,0.0144922582759769,0.000799638543751348,0.0156527616510255,0.0380094002486233,0.0219056880424892,0.00745113037154086,0.0057752375738505,0.0248042335816178,0.0122336393442602,0.0178236720903597,0.0229197030522246,0.00798503629331354,0.0177862917518802,0.0165813236542496,0.0194847830462368,0.0109913346036292,0.0137757697115848,0.00769465917775602,0.012502014315778,0.0179354057801492,0.0163532828758124,0.0290009351827195,0.0100723706864969,0.0281647768692124,0.00840089388531685,0.0364737629710698,0.00789703731554351
15,0.00374757033132986,0.0418984712813789,0.00805774265276457,0.0359309004774005,0.00775628789640195,0.0109324563380418,0.0656292839522437,0.0228969028969737,0.0060989121596917,0.0105789861586948,0.00763603688103136,0.00290479467937402,0.0107464550935738,0.0173550163102668,0.00571569393555675,0.0167452387989879,0.0211130190158275,0.0168688098688248,0.0107315081466389,0.0158880633679273,0.014168590274958,0.00102692841615767,0.016268664890567,0.041055123960181,0.0227840998509622,0.00762197377487296,0.00585349309103088,0.0272243694756598,0.00872351216779806,0.0174381416600706,0.0214978325033943,0.00623314272253422,0.0147688145875409,0.0164756338682874,0.0190004732493735,0.00854563223315989,0.0112079590976201,0.00613195692755614,0.0123936045531571,0.01683019380265,0.0174705074083511,0.0259806393571222,0.00981419896502804,0.0236142097925843,0.00705614866472582,0.0325289059518375,0.00772490657891649
16,0.00433426300509178,0.0440207392868176,0.00830847703351723,0.038086951797974,0.00770816628404798,0.0111107973532266,0.062900131328387,0.0206900885280958,0.00706947050823807,0.0126275182612096,0.00905086783441217,0.00287720466398097,0.0126976504831717,0.0191748314453943,0.0061024303074485,0.0158307934018055,0.0206899152315678,0.0190069029720066,0.01101215557608,0.017034195975662,0.0128617436587562,0.000943941016782641,0.0160038399519328,0.0364247070106996,0.0226013491448376,0.00761350433383159,0.00635646428625435,0.0258493506817072,0.00995030005353165,0.0168519930554717,0.0194888068507656,0.00632138364011596,0.015907497725026,0.0163226717292842,0.017265380346058,0.00681837139939141,0.0128549730136572,0.00690792981423759,0.0122913231204502,0.0156636056234211,0.0158121643419897,0.0217028081761262,0.00998703677680574,0.0216367472211979,0.00618725957982363,0.0362326256320202,0.00830009525498996
17,0.00534984975808322,0.0563018656098646,0.00769854517421967,0.0359682046260537,0.00739151895998548,0.0109685469851807,0.0515049849192062,0.0186740835384005,0.00729704777364863,0.0158798676240431,0.00841013015851046,0.00279644271342185,0.0170180084325952,0.0220685032835456,0.00601642913834804,0.0145389309983379,0.0193070284744248,0.0183996893715012,0.0106334389010204,0.0162676873559129,0.0121081611117025,0.000922796333311603,0.0149848937502844,0.0317529316945791,0.0284423250200715,0.00900782925424269,0.00595207246787043,0.0244402539955317,0.0113002868637455,0.0153849632932017,0.0174746703311175,0.00892507987962333,0.0161792086503219,0.0154974559755383,0.0153236166777521,0.00809992328182834,0.0160213475005543,0.00871608903699346,0.0112033759222142,0.0141541786239081,0.0249317504296157,0.0192500895441605,0.00950738077250182,0.0197343288056248,0.00608787452476946,0.0456441201044753,0.00823084799235758
18,0.00530993276694447,0.0670175853226972,0.00793916703419903,0.0393819929878036,0.00824585375127839,0.0125241692197172,0.0539791038795422,0.016482541940428,0.00979987104483463,0.0164340089040373,0.00686602645266973,0.00327708096715049,0.0225310799118618,0.0249097399630878,0.00683923651338279,0.0139841604826659,0.0188585783392858,0.021299732021422,0.0119561342568019,0.0177260760853786,0.0114045524258813,0.00262999722123495,0.0153416284085668,0.0303885161875506,0.0239883890949138,0.0082272062067557,0.00556742198906188,0.0250157379352476,0.0126757173178771,0.0145015312639459,0.0157709756174398,0.0111141684671904,0.0178745363329541,0.0152091434934755,0.0148192634580734,0.0152543813850402,0.0182736805709214,0.014993944366646,0.0107193741600895,0.0125991182873936,0.0421616275798549,0.0165355617765246,0.00948595921321433,0.0207834148435307,0.0125774027831363,0.0584851378644563,0.0092305771860797
19,0.00786209644167716,0.0703398661220856,0.00818840020808798,0.0420131504534255,0.0085159755781399,0.0135880364765037,0.0605265182772447,0.014711068597645,0.0123541303012914,0.0209811536537595,0.00672230602471068,0.00311697644344,0.0362007576542289,0.0284459590609296,0.00638891284005805,0.0139432838062227,0.0182279953242989,0.0238691998522079,0.0127594881541885,0.0180188976059862,0.0107680967481746,0.00337026603500055,0.0153133703617827,0.0308102045774995,0.0271608100839832,0.0118905748409926,0.00621160670934289,0.0255661620709832,0.0206967758939852,0.0139280583505255,0.0141837437711152,0.0174136930840516,0.0221737603256525,0.0152599066102517,0.0144025441723355,0.0232621365472405,0.0223079461536922,0.0237821489727469,0.010550475242194,0.0113603437573513,0.0715163372660314,0.0146309625298756,0.00959239372130796,0.0251223027493252,0.0190994680815209,0.0609761189609724,0.0100936288960004
20,0.00938128472314973,0.0692442436854051,0.00706869371342904,0.0398428609385788,0.00736737169141367,0.0130191063515188,0.064999186293192,0.0131762012912635,0.0135014940892372,0.0241403781077721,0.00643210174125255,0.0030805239319718,0.0321083613568816,0.0282684497065784,0.00605233071647954,0.0127938071091911,0.0157348713724655,0.0241527092155363,0.0125338563749347,0.0165559186374696,0.010434197543429,0.00583170081761978,0.0138437804523445,0.0294637871888526,0.0312996107210908,0.0126836653103572,0.00573541173895497,0.0236554344886183,0.0222945256373851,0.0119416832378095,0.0128794507815387,0.0197592274441643,0.0230231348446212,0.013482158827235,0.0124225241773366,0.0240443388745406,0.0248670959893419,0.0267946276400192,0.00901386047977005,0.0103033309052536,0.071055589460905,0.0131816619704936,0.00856210887773586,0.027061715597144,0.0237239544758137,0.0641978060515232,0.0101448426842777
21,0.00864753259535115,0.0608124799616776,0.00622033220531485,0.0383242009548553,0.00680679977621941,0.0115707532390267,0.0649487557670605,0.0124012665407141,0.012160940142914,0.0272758741963348,0.00553964462763042,0.00288675487339586,0.0273715575338231,0.0279218137845016,0.00548491175009328,0.0124959437952879,0.0150344212419053,0.0225478398244903,0.0123820813639731,0.0148711370628217,0.0101652390885721,0.00546846464525363,0.0131404964292472,0.0288134829401267,0.0311204909463143,0.0105259743751626,0.00508958290523807,0.0229855994933184,0.0191808930924539,0.0112240361356162,0.0120908607987183,0.0156089322398932,0.0230372791983479,0.0127793740829696,0.0115715148163365,0.0213302827401884,0.0238529434237154,0.0231139018680341,0.00869183036234748,0.00984120810339102,0.0517801824884233,0.0122071966705825,0.00828977989437274,0.0288990653913426,0.0196024190462816,0.0576885987751988,0.00954733816873025
22,0.012676314462541,0.0446601681513908,0.00681533451572693,0.0374333069669341,0.00657768480300758,0.0110340566945089,0.0543046097523395,0.0117424026791163,0.0122248073139993,0.0344959315496132,0.00825186116548391,0.00336389187127026,0.0267979832569209,0.027326477597384,0.00504778114958036,0.0122209718857418,0.0139797477586403,0.022096142066477,0.0121005661631593,0.0139862728059018,0.00908662566140956,0.00678503711842415,0.0122899977212211,0.0265803437680836,0.0408400146043706,0.0120541878321565,0.00546691971247811,0.0222002817479851,0.0222762212792202,0.0103887238685664,0.0112812685088877,0.0206080739373392,0.0238537663024609,0.0118915806997128,0.010757664588164,0.0199007489137369,0.0244464073697912,0.0212505199776658,0.00794782588823684,0.00958396905503482,0.0445110738393339,0.0112127883798819,0.00805109277174799,0.0296299517275359,0.018362805049028,0.0416450630861131,0.0103687577270278
23,0.0160026835278755,0.0304537236694479,0.00733064770145905,0.0335661969550757,0.00618912417512425,0.00948045127834086,0.0345925750821762,0.0111586576064752,0.0129149193944389,0.0300704925686365,0.00996174081376339,0.00278270911221094,0.0286996930573141,0.0256901193233903,0.00502664478136411,0.011423640716998,0.0137378820036654,0.0217886396481653,0.0119935639283069,0.0125211519053625,0.00845310631493231,0.012103921871507,0.0118043331160952,0.0233006881844317,0.0377899188974656,0.0169844349060758,0.00632030434960953,0.0216884406157048,0.0301767031905467,0.00997458197668625,0.0106813157648091,0.0230921579093083,0.0272078856475403,0.0111471773054369,0.00944274808065439,0.0330887321089945,0.0239227181921568,0.035904724126841,0.00772015525636384,0.00899453735051875,0.0564196452736358,0.0105871163856635,0.00791980213637666,0.0313679567516001,0.0316829023799282,0.0276972925162683,0.010739371634119
24,0.012961265583258,0.0217270914900331,0.00722163442790106,0.0251712229732816,0.00568812921420609,0.00876682716219894,0.0209316835779911,0.00994392795240178,0.00956455447693745,0.0239428013255125,0.00905566497084323,0.0034188383046855,0.0271672968471193,0.0224703064791052,0.00528305870868541,0.00942649707150142,0.0117752573986956,0.0170120558769751,0.0101153908170439,0.0104957881861518,0.00769019720759326,0.0102137633753424,0.0101636297100554,0.0182461802242226,0.0284020906904243,0.0134882489417993,0.00587134964615578,0.0174657379094304,0.0263990162722361,0.00916621129313405,0.00979369081694529,0.0212667197970175,0.0235814516957536,0.0102104046235758,0.00861118121243903,0.0293948580897193,0.0219340470009055,0.0315971908926911,0.00722905994125276,0.0083966719906323,0.0456309067800659,0.00946608833168921,0.00760603775953261,0.0244807196227986,0.0283765078203084,0.0162976125300283,0.00945455283956965
25,0.019839349351633,0.016617043769806,0.00781084930875301,0.0208898668290422,0.00513700489348644,0.00815570464837158,0.0123624713191271,0.00944556138959687,0.00934073660789014,0.0303316927225708,0.0119234439982446,0.00325249833820542,0.0275685222514923,0.0235723187483794,0.00479362853468985,0.00921907617062542,0.0104115803164042,0.0157960426100026,0.00884537507474175,0.00908520691507958,0.00713667588548776,0.0155604480002442,0.0092885109015684,0.0168354290929379,0.0326429989238801,0.0196815019724649,0.00729198176973464,0.0154538500090826,0.0329584595309247,0.00837812019311967,0.00947673125515203,0.0225322417715985,0.0272601391639506,0.0093381433787563,0.00726161859291429,0.0376910884777518,0.0229551212471196,0.0413459092229425,0.00661249679382441,0.00826221311015472,0.0494525835728746,0.0089800254441109,0.00721081009085401,0.0274651539269162,0.0364281323071839,0.0126927202019444,0.0099642175131954
26,0.0189679973479982,0.011804995294209,0.00852406395040268,0.0168715063696865,0.00468467319822998,0.0074532694682946,0.00766711319549915,0.00863745218633013,0.00838575310929703,0.0280417349099661,0.013212542486797,0.00334456831991741,0.0269982691183419,0.0222516774440396,0.00421869712070984,0.00841164787127827,0.00925573140713195,0.0132414563598021,0.00760355062289769,0.00794676240787863,0.00657507228552668,0.0159027478820044,0.00835017256141929,0.0140569973953414,0.0305794167200977,0.0199381846744713,0.00641548817070377,0.0130186402143805,0.0325177581924265,0.00784350811762395,0.00887910776566003,0.0244781517649466,0.0249536636373267,0.00863077879408831,0.00661410648744164,0.0331379213082636,0.0236364577873468,0.0340959502926591,0.00627140169017088,0.00771633632124512,0.0399112028126545,0.00822502950495518,0.00673015766199833,0.0223324283692726,0.0274763041691558,0.00835814975081607,0.00965186321361165
27,0.0184247630478578,0.0102969415150356,0.00876104826277472,0.0154822086897086,0.00462902777543901,0.00722987102429296,0.00570965175318995,0.00817820585722613,0.0075462212355116,0.0205255806193567,0.0118646615319506,0.00337139321493044,0.0250498753547009,0.0192340741259353,0.00391551592570395,0.00830117611290917,0.00866767612583948,0.0124011496408521,0.00717905853413478,0.00787971277000847,0.00642814724723852,0.0159908281159243,0.00807726827733756,0.0131749416201572,0.0262144786776655,0.0184477282258413,0.00630028949137334,0.0120888470381961,0.0292041542946783,0.00728984804629067,0.00862622956155202,0.0206451591465586,0.0237821135011045,0.00810008053896957,0.00633062929276459,0.0354751467763881,0.0203458428127652,0.0361685818672653,0.00582813115866083,0.00757390991390266,0.0387612822957669,0.00787269526723662,0.00623542988827537,0.0207208695336166,0.0317694708499014,0.00755484764153808,0.00930787074318947
28,0.0199663284498712,0.0078832221270561,0.0122709482669339,0.0155873852300473,0.00448688682592599,0.0068377721068944,0.00485382967686912,0.00723933864492541,0.00781543251407942,0.0207662755206447,0.0141465997135013,0.00295206732561017,0.0290125631497146,0.0207703717726411,0.00364254133054954,0.00837848134681305,0.00850548109760302,0.0130957372041195,0.00734653978631086,0.00802909733819824,0.0062833251948284,0.020535018601159,0.00793934233020859,0.0130615271929639,0.0273122148543673,0.0209469173556886,0.00633340643906845,0.0123097008682564,0.0331214250481578,0.00663630168591725,0.00817975470637752,0.0263687632388395,0.0256649973546163,0.007251197273203,0.00588898376479926,0.0429215509275186,0.022433846182226,0.0412858331179583,0.00535617704812205,0.00713814799496079,0.0379507727860773,0.00740149041674535,0.00539316470684486,0.0198369110036873,0.0382836224431891,0.00634852587386542,0.0104244488645674
