"","Chamaecrista_anceps","Chamaecrista_aristata","Chamaecrista_arrojadoana","Chamaecrista_blanchetii","Chamaecrista_brachystachya","Chamaecrista_burchelli","Chamaecrista_calycioides","Chamaecrista_cardiostegia","Chamaecrista_choriophylla","Chamaecrista_cinerascens","Chamaecrista_confertiformis","Chamaecrista_decora","Chamaecrista_depauperata","Chamaecrista_desvauxii_var_desvauxii","Chamaecrista_desvauxii_var_langsdorffii","Chamaecrista_desvauxii_var_latistipula","Chamaecrista_desvauxii_var_mollissima","Chamaecrista_diphylla","Chamaecrista_distichoclada","Chamaecrista_flexuosa_var_flexuosa","Chamaecrista_lagotois","Chamaecrista_latifolia","Chamaecrista_mucronata","Chamaecrista_nictitans_subsp_brachypoda","Chamaecrista_olesiphylla","Chamaecrista_pascuorum","Chamaecrista_pilosa_var_luxurians","Chamaecrista_potentilla","Chamaecrista_repens_var_multijuga","Chamaecrista_roraimae","Chamaecrista_rossicorum","Chamaecrista_rotundata_var_interstes","Chamaecrista_rotundata_var_rotundata","Chamaecrista_rotundifolia_var_grandiflora","Chamaecrista_simplifacta","Chamaecrista_supplex","Chamaecrista_swainsonii","Chamaecrista_tragacanthoides_var_rasa","Chamaecrista_tragacanthoides_var_tragacanthoides","Chamaecrista_ulmea","Chamaecrista_venulosa"
"Chamaecrista_confertiformis",0.987100709776358,0.980578733902274,0.994157891076994,0.975999469676591,0.947447281486482,0.999250016104232,0.984583887495204,0.959845708763439,0.993828810826149,0.985116104701175,NA,0.851274978507793,0.811661000504509,0.802629592566205,0.983706126451351,0.850069106802306,0.811575658838854,0.922955853426754,0.891949074437176,0.916211753727726,0.633257660847759,0.845188124453835,0.955909660984057,0.98177623113405,0.893771526434629,0.771089634590049,0.884050985810936,0.793838351139482,0.815243592624677,0.809587555021286,0.699755302156813,0.766326536059889,0.791039719012921,0.828743579507914,0.789058269258113,0.922403798228533,0.72617466432348,0.797326900981844,0.839375767718831,0.658734207071045,0.807586866244127
"Chamaecrista_decora",0.999504928944472,0.998697584213427,0.965081720570208,0.999279378355508,0.989839020904848,0.982743078182709,0.998373516122563,0.899137268077144,0.996381293141243,0.99978418513463,0.982452451164047,NA,0.953771440548476,0.951193779000067,0.847160699602142,0.988340855252385,0.959790818328909,0.862642140791057,0.932283350229162,0.928584551735433,0.491409471656698,0.698209494757236,0.8382300878766,0.838411415936325,0.746535713274703,0.919814656082256,0.961143778225869,0.645416932480167,0.962286869582807,0.957819751584874,0.551205625144102,0.915051557552096,0.643145936804627,0.967621362132936,0.640334602235238,0.928251069195637,0.874899685815687,0.946051922474051,0.693075780560295,0.807459228563251,0.956015142079635
"Chamaecrista_depauperata",0.995405131851721,0.99256769752241,0.962827091684153,0.998596207963291,0.993092099499769,0.97458829418318,0.998698423927684,0.88497845471398,0.993172534172766,0.995880411137423,0.975720307162369,0.997235993555131,NA,0.985474602602878,0.807417503465274,0.96019633881991,0.988905346528357,0.824379249613653,0.907382210068843,0.888969227894383,0.451796273867326,0.658587374170866,0.798616890087227,0.79821681769864,0.706881141145453,0.959427853871628,0.927367093481203,0.605803734690794,0.990032979254707,0.989009154866376,0.511588836779269,0.954664755341468,0.603491235018046,0.982914241228926,0.600719971685119,0.888637871406264,0.91451288360506,0.976319392251059,0.653342521935545,0.847072426352624,0.987705304312829
"Chamaecrista_desvauxii_var_desvauxii",0.995547438963754,0.995052040951823,0.95301485323653,0.999588871679384,0.996534470105166,0.970227111509639,0.99699421904493,0.873639948526941,0.990690085924764,0.996445212040778,0.970540185318105,0.997915282916652,0.998914658051507,NA,0.798515372019834,0.952560482324504,0.991053933727351,0.815347061461437,0.898350198191498,0.879939165793845,0.44276408571511,0.649564106848296,0.789584701935012,0.789764730184003,0.697890327333115,0.968460042023844,0.918578590642845,0.596771546538578,0.987385999941529,0.993042037544919,0.502560239202514,0.963696943493684,0.594500572608881,0.973882053076711,0.591689233703501,0.879605683254049,0.923545071757275,0.990844789648181,0.644430433924443,0.85610461450484,0.995042225826714
"Chamaecrista_desvauxii_var_langsdorffii",0.98603573852125,0.978337178360562,0.992756681161263,0.973952875266561,0.944706698983677,0.999595157501301,0.983939389223993,0.965896711098764,0.992913840844922,0.9838430157159,0.99905091641623,0.980885620913908,0.974101752664934,0.968678476445191,NA,0.845952778206286,0.807460283870776,0.925089447208128,0.892060671995531,0.913075894288256,0.64424856097882,0.851048651736999,0.968583230988879,0.988967236681358,0.899374802596824,0.766975552581221,0.879934134672306,0.798256021802288,0.81112511289497,0.805472938834317,0.704044714466224,0.762212468229974,0.7959851462858,0.824259889593728,0.793173716869899,0.916951908080614,0.722060596493566,0.79321283315193,0.845879429090901,0.65462013924113,0.803471464633198
"Chamaecrista_desvauxii_var_latistipula",0.998974381694643,0.996273738482991,0.97081112130952,0.99870096690166,0.988347287077025,0.984416768713318,0.99975658548156,0.904643489669413,0.997591636173755,0.999004120002555,0.984711208604346,0.999313932916264,0.998537277119939,0.997581303223364,0.983517306260481,NA,0.961506297130699,0.862786575697538,0.942736609585803,0.927378680029946,0.490203599951211,0.697003387044176,0.837024216171112,0.83711694491847,0.745329841569216,0.921020527787743,0.966017787544632,0.644211060774679,0.965172334688684,0.959518439110925,0.549999753438615,0.916257429257583,0.641939822048129,0.975732065385384,0.639128733514735,0.927045197490149,0.876105557521174,0.947257794179538,0.69184851588698,0.808665100268739,0.957517437808103
"Chamaecrista_desvauxii_var_mollissima",0.99659902070177,0.995777832492535,0.956786516948495,0.999825143965497,0.995364084840512,0.973300246644297,0.997832626883379,0.879651979355654,0.99238197791288,0.997341133907342,0.973661258619969,0.998589154470024,0.999176153110413,0.999910961220032,0.97181755424816,0.998399867850581,NA,0.824293127734086,0.907296264464147,0.888885232066494,0.451710151987759,0.65850986150526,0.79853076820766,0.798695934181941,0.706836393605764,0.959513975751195,0.927524255743596,0.605717612811227,0.995290555367393,0.99785939357617,0.511506305475163,0.954750877221035,0.603446119178828,0.98282811934936,0.600635220450002,0.888551749526698,0.914599005484626,0.98575124214299,0.65337254798224,0.847158548232191,0.996010129976259
"Chamaecrista_diphylla",0.968303846848873,0.955531458604031,0.996700340257735,0.960475255364982,0.93307890987833,0.982780885729467,0.974363860576898,0.946508483622741,0.98138211175628,0.965890273500292,0.987280347561697,0.964582369969096,0.968026440053842,0.956905151629143,0.985792033631477,0.972053987247887,0.960097891850522,NA,0.91699686326994,0.926384821931513,0.627417024253673,0.802496412417455,0.946378300490003,0.914056683889486,0.846486445645679,0.783807103485281,0.896768454706168,0.762950084719554,0.827961061519909,0.822305023916518,0.667753624525161,0.779044004955121,0.750243718682029,0.841465008384727,0.759099768425998,0.919379902396587,0.738892133218713,0.810044369877077,0.789868529365535,0.671451675966277,0.820304335139359
"Chamaecrista_distichoclada",0.990302574963459,0.981847986589303,0.989438560611393,0.986207722710441,0.967702981221007,0.989826947226537,0.994269233927239,0.932690003204011,0.996081447773021,0.989079437746363,0.991739138611301,0.98852468416767,0.990390881173539,0.984188325604382,0.991168315391139,0.992873541605526,0.986130185643273,0.992319889642022,NA,0.97411459978798,0.544413887523613,0.747758102798022,0.891234503743514,0.88143426856776,0.795873146603071,0.866810240215341,0.971139524346778,0.697039805218447,0.910964198249969,0.905308160646578,0.603251074269579,0.862047141685182,0.693002120729703,0.924466957000456,0.693283040574245,0.967691863533762,0.821895269948773,0.893047506607137,0.741282309805741,0.754454812696337,0.90330747186942
"Chamaecrista_flexuosa_var_flexuosa",0.992304600134741,0.984723063223177,0.990679475801332,0.986704025968144,0.966155165038872,0.994055626793251,0.994523265111301,0.940043361533261,0.99751276674772,0.990958565949048,0.995339233857315,0.98997872456563,0.989431705906644,0.983900869264781,0.995083118609823,0.993593068422784,0.986042578409782,0.990718141257561,0.998945072062317,NA,0.562824919921265,0.768332096758922,0.909645536141166,0.902449490860484,0.81699056409955,0.848399207817689,0.961360559038576,0.716830253682897,0.892553156614018,0.886897128248926,0.622609774934201,0.843636109287529,0.714274400505177,0.906029786269209,0.711749660206095,0.992219304749996,0.80348423755112,0.874636474209484,0.762100319630165,0.736043780298685,0.884896439471767
"Chamaecrista_lagotois",0.801300647926285,0.778568593750285,0.915428539422844,0.775809772757272,0.717531280351738,0.867658352945887,0.805511864234623,0.914840932953252,0.835659460964748,0.795000461213856,0.876185560985766,0.788945662309287,0.78767109967855,0.765368543931825,0.872355155317657,0.801835467986514,0.772787678300972,0.911878812854668,0.860325583111369,0.856624036918125,NA,0.745875109686639,0.653179383780099,0.646466214568246,0.713287762173458,0.411224127738954,0.524185478959841,0.811432041191915,0.455378085773582,0.449722048170191,0.825385590530281,0.406461029208794,0.775258616847277,0.4688820326384,0.767289780434394,0.563158402461061,0.366309157472385,0.437461394130749,0.715876605660413,0.29886870021995,0.447721359393032
"Chamaecrista_latifolia",0.946147515571249,0.932932997572558,0.986615737001487,0.92429760627641,0.879439719224424,0.984456115636241,0.942958058800638,0.993663961146448,0.961185920930357,0.941960740834295,0.983423838240737,0.936292842964707,0.926061675357062,0.915898612027425,0.986519738763719,0.941441538138962,0.920993903423225,0.974331111702707,0.964526876159375,0.969767117232119,0.918509374580622,NA,0.846170606845978,0.859795264317301,0.950975685594587,0.618024252848589,0.730985345544611,0.934387109292259,0.662177395671151,0.656521959602194,0.85298824407431,0.613261154318429,0.944231936403719,0.675631077593424,0.941313101583194,0.769576849918509,0.57310928258202,0.644261519240384,0.964565564202181,0.505668825329585,0.654521325414007
"Chamaecrista_mucronata",0.975699102689328,0.96513406082474,0.99897247240767,0.964574341272375,0.934024518528969,0.992996319263371,0.977186249937713,0.961886647718455,0.987213689017561,0.973173958207144,0.995470301411411,0.970709462647033,0.968423627700438,0.959536833349383,0.994506363068403,0.975920507012235,0.963017860338245,0.99665255406132,0.992412264471788,0.993154909991337,0.909038586612049,0.985333270403999,NA,0.966630879125539,0.893923856931094,0.758044743958855,0.871006095179742,0.80269506291913,0.802198701993483,0.796542664390092,0.707091208792635,0.753281645428695,0.792654464451663,0.815702648858301,0.799529990108052,0.909979018680963,0.713129773692287,0.784282010350651,0.838714292793578,0.645689316439851,0.794541975612933
"Chamaecrista_nictitans_subsp_brachypoda",0.985293179178424,0.977908211225774,0.99105353794872,0.972438205072753,0.942477303195184,0.999655806319425,0.982345512310315,0.967872679464386,0.991894405287812,0.983047854151459,0.998558748943162,0.979837188043427,0.971899356790572,0.966890417545616,0.999837768216363,0.982063893704853,0.970089069516386,0.98296583822098,0.989009701531626,0.993494426116289,0.869818659944762,0.987151727895697,0.993003163404387,NA,0.908121380825671,0.758228313502842,0.870800487952114,0.807002600031134,0.802330353212471,0.796713752180505,0.71279129269507,0.753465889999625,0.804731724514646,0.81483510443783,0.801920295098745,0.906810418250132,0.713314018024425,0.784466253647437,0.85466169178451,0.645873561012284,0.794716125995197
"Chamaecrista_olesiphylla",0.961098611370547,0.949391276675784,0.991916677890915,0.942419172710033,0.902349153460301,0.99182957059183,0.958560798517251,0.987537040361398,0.973952772643179,0.957518141063875,0.991130686740186,0.952761881832947,0.943943822819055,0.935025524475296,0.99352593968286,0.9573227269355,0.939524122997363,0.981715737847252,0.976026854346394,0.98078389606664,0.908370545674252,0.998525785164054,0.991589404679774,0.993814391971186,NA,0.666350369356959,0.779311720577846,0.898881219205463,0.710504327391586,0.704848289788196,0.804596543224393,0.661587270826799,0.89644632603968,0.72392137901568,0.893764206628535,0.817961425174157,0.62143539909039,0.692587635748754,0.938640335441148,0.553994941837955,0.702847601011037
"Chamaecrista_pascuorum",0.990177990736816,0.990447662135893,0.939663935756751,0.997253685679667,0.999152443785698,0.958025649541471,0.992893723411313,0.851394638992601,0.983498020391356,0.991595435040595,0.958476785172494,0.993914949663916,0.996993806196524,0.998904684539805,0.95639896148941,0.993397397842622,0.998211239313693,0.946184252058762,0.97699170754566,0.97562773066083,0.741806382307162,0.897093723848497,0.947077060035169,0.954235120313304,0.918242179322072,NA,0.887038648779113,0.565231588562422,0.955846041965372,0.961502079568763,0.471020281226358,0.990419437837603,0.56296071293859,0.942342095100555,0.560149283214173,0.848065725277893,0.955085029733431,0.972241589146232,0.612890616109455,0.887644572480996,0.963502768345922
"Chamaecrista_pilosa_var_luxurians",0.997251821900164,0.991797727007953,0.981416134227802,0.993975852672849,0.978455904154746,0.99104491212668,0.998805408608406,0.925794365390697,0.999057586682056,0.996547885189145,0.991276629112132,0.996096202361852,0.995310588402723,0.992115579781636,0.991196851414095,0.998264284852584,0.993580710315947,0.982015462384592,0.997298402228017,0.998225098611807,0.828468749100418,0.957891332912424,0.985576549821758,0.989832908875892,0.971166763056348,0.985894838713616,NA,0.678192939783309,0.931190122233317,0.925536500292509,0.583981632447245,0.882275550248953,0.67592182741762,0.944034616485716,0.673110634219157,0.96102707649878,0.842123678512544,0.913275915170908,0.72582039270437,0.774683221260109,0.923535337069813
"Chamaecrista_potentilla",0.91816195131235,0.901325485140827,0.977997360649151,0.894214477777465,0.844558720577059,0.965764184453817,0.917284117410068,0.990488526036019,0.938989201289207,0.913202467658735,0.965757582949033,0.907124767881803,0.898954286935355,0.885317062130248,0.969169819566335,0.914681883707386,0.891090835793211,0.967818373900103,0.947134610496119,0.951126675096981,0.946525124444006,0.992943204405766,0.975799160237935,0.969392452359611,0.989390905340162,0.864772653329025,0.935075649191186,NA,0.60938554659705,0.603729508993659,0.897330787993701,0.560468490032262,0.960498873427889,0.622889493461868,0.943525291269627,0.717165863284529,0.520316618295853,0.591468854954218,0.904388842695432,0.452876161043418,0.6017288202165
"Chamaecrista_repens_var_multijuga",0.996868774778071,0.995299484187841,0.959962258865625,0.999667076602112,0.994307622394457,0.975139382394804,0.998571212068651,0.884194012420843,0.993437266526677,0.997460331804703,0.975602790943193,0.998620808316837,0.999582870090708,0.999695442207835,0.973984134902385,0.998898362059824,0.999902039709225,0.963525863842978,0.988195103151659,0.987981086742304,0.779576322850579,0.924844804110235,0.965974534534873,0.972190220505669,0.942910612956202,0.997674293877331,0.994841202015605,0.895957333132975,NA,0.994343962396609,0.515174069661015,0.951082943435212,0.60711347572499,0.986496053135182,0.604303076460919,0.89221968331252,0.910931071698804,0.982083308357168,0.65702675468693,0.843490614446368,0.99234327361945
"Chamaecrista_roraimae",0.99640389561406,0.99552622159572,0.956259778180344,0.999760994261144,0.995535148186324,0.972826149169089,0.997782628756585,0.878939375892257,0.992130357512676,0.99716075099559,0.973155341174274,0.99844818320987,0.999206567466783,0.999935354732348,0.971384655429495,0.998299110184114,0.999994034608906,0.959771600988567,0.98597231090239,0.985814599978196,0.771761282457777,0.920324552678261,0.962560321953746,0.969640369126959,0.938926836023539,0.998351175792369,0.99345110051606,0.890385400144998,0.999899257403967,NA,0.509518201657595,0.956738981038603,0.60145839448958,0.980840015531792,0.598647181993129,0.88656364570913,0.916587109302194,0.987310237384684,0.651386895232009,0.849146652049759,0.997989946506474
"Chamaecrista_rossicorum",0.881977228336123,0.863379926960169,0.956420128533235,0.851577952042283,0.792602331683073,0.943880963436757,0.878672051220576,0.994534530193327,0.905127563281165,0.875935724924854,0.943161628674252,0.868002412918329,0.855592574998217,0.840450867591629,0.947765249771883,0.875935473805542,0.847367045746114,0.94018149075732,0.91430246073846,0.920723446253132,0.942921459141088,0.986776704580043,0.952036208731538,0.948916680778005,0.977542907688774,0.815833387377756,0.900831312049142,0.990967690442174,0.852879173915746,0.846497812914652,NA,0.466257182696198,0.908059568180424,0.528663727917827,0.894923283088431,0.622929938335286,0.426105310959789,0.497257547618153,0.850929024905883,0.358664853707354,0.507517512880436
"Chamaecrista_rotundata_var_interstes",0.987304513147503,0.989840317542182,0.928691435554878,0.995486095207856,0.999786615392249,0.950865702366482,0.988454504239181,0.836733363451481,0.978400221531077,0.989145762474118,0.951036644177565,0.991675958166734,0.993442318700192,0.997205568844372,0.948236091696538,0.989731566704253,0.996196372875807,0.934239769334619,0.968822529857753,0.967880948136473,0.721288172724012,0.884373795060133,0.936661946328037,0.946285076389399,0.906775833277106,0.999120469880556,0.980012167045402,0.849197648051124,0.995079123250726,0.996311357329061,0.79856846430189,NA,0.558197614515774,0.937578996570395,0.555386185099873,0.843302626747733,0.959728480562834,0.968999635078045,0.608127583689964,0.892407671011156,0.958739669815762
"Chamaecrista_rotundata_var_rotundata",0.927676485993371,0.913394799061908,0.97774260949099,0.902416720122742,0.852252766224478,0.974152904352336,0.923370806984184,0.997367066021709,0.944819959881793,0.922879921691027,0.972913426419895,0.916280747412148,0.903978021116707,0.892754741602335,0.97654158973598,0.921784296837062,0.898503888984099,0.962700887028182,0.948519958764666,0.955095132924012,0.923812354335359,0.99826054862453,0.975402283838011,0.977616983228642,0.99434997648011,0.871632372390371,0.940796163020322,0.993960664917199,0.902761852695505,0.897729090287536,0.993631939352004,0.857870588552079,NA,0.620504230064924,0.97495832550147,0.714617564824447,0.518045742779365,0.589197979437729,0.940617988813136,0.45060528552693,0.599457685285475
"Chamaecrista_rotundifolia_var_grandiflora",0.99659957414897,0.993305035251788,0.968652937568794,0.998387547534315,0.990451710670277,0.979220119477933,0.99939910038151,0.894486131917859,0.995468103833161,0.996810186792301,0.980442519652178,0.997784711045241,0.999717215672563,0.998104559771577,0.978801189287347,0.999268970102187,0.998671389401453,0.972802526133525,0.992978148200339,0.9923706721458,0.800204927835474,0.934127493678679,0.973783727485543,0.976716371126551,0.951001580277812,0.995117371281956,0.99707266409759,0.908251791080081,0.999261365345906,0.998640193101656,0.866707984160478,0.991109875042379,0.91315700216708,NA,0.617802963329535,0.905723630177338,0.897427124833986,0.96857936149235,0.670283193458401,0.82998666758155,0.978839326754632
