"","Chamaecrista_anceps","Chamaecrista_aristata","Chamaecrista_arrojadoana","Chamaecrista_blanchetii","Chamaecrista_brachystachya","Chamaecrista_burchelli","Chamaecrista_calycioides","Chamaecrista_cardiostegia","Chamaecrista_choriophylla","Chamaecrista_cinerascens","Chamaecrista_confertiformis","Chamaecrista_decora","Chamaecrista_depauperata","Chamaecrista_desvauxii_var_desvauxii","Chamaecrista_desvauxii_var_langsdorffii","Chamaecrista_desvauxii_var_latistipula","Chamaecrista_desvauxii_var_mollissima","Chamaecrista_diphylla","Chamaecrista_distichoclada","Chamaecrista_flexuosa_var_flexuosa","Chamaecrista_lagotois","Chamaecrista_latifolia","Chamaecrista_mucronata","Chamaecrista_nictitans_subsp_brachypoda","Chamaecrista_olesiphylla","Chamaecrista_pascuorum","Chamaecrista_pilosa_var_luxurians","Chamaecrista_potentilla","Chamaecrista_repens_var_multijuga","Chamaecrista_roraimae","Chamaecrista_rossicorum","Chamaecrista_rotundata_var_interstes","Chamaecrista_rotundata_var_rotundata","Chamaecrista_rotundifolia_var_grandiflora","Chamaecrista_simplifacta","Chamaecrista_supplex","Chamaecrista_swainsonii","Chamaecrista_tragacanthoides_var_rasa","Chamaecrista_tragacanthoides_var_tragacanthoides","Chamaecrista_ulmea","Chamaecrista_venulosa"
"Chamaecrista_desvauxii_var_desvauxii",0.867325413783359,0.806305719943885,0.949637123342662,0.944969212018759,0.974615614172401,0.676181938018157,0.894189329801365,0.954345057212665,0.873686966209865,0.863515375262015,0.880293930420193,0.880442776623409,0.883314093183115,NA,0.778286113128606,0.850853446367451,0.910599708277105,0.816151723701171,0.371218522037467,0.928863794548695,0.613826944150545,0.546607178198459,0.678186705899832,0.810371114403637,0.542623606478329,0.8400172906826,0.738849601918107,0.544405618975478,0.872212854924461,0.759859800249186,0.508134338813424,0.68786582736988,0.510915730882985,0.820374592620465,0.442318661789691,0.637858799924397,0.789889757442671,0.593715966872432,0.517664884142758,0.547691087579337,0.778079720890611
"Chamaecrista_desvauxii_var_langsdorffii",0.952543092520683,0.839832258145173,0.955998782873749,0.856828240888232,0.954535811816454,0.686817745850533,0.87833108539589,0.962553507885212,0.960137554805114,0.930010984824483,0.836004934527175,0.951854656558241,0.815264430329669,0.959776719026674,NA,0.718372437939491,0.793810565000984,0.638990613856037,0.410060636900901,0.763983986991087,0.715660191379999,0.716316027142254,0.643756987319533,0.886242649242566,0.728613196876719,0.709298004987616,0.667736540595472,0.73626241974025,0.743251385020311,0.642737371481192,0.691241783846029,0.820877490621211,0.683477105910618,0.650029277177629,0.509363896538649,0.575007095750955,0.623335380638764,0.639021801955828,0.638707735490242,0.526552087630304,0.785135074933277
"Chamaecrista_desvauxii_var_latistipula",0.844540664370353,0.722112560559364,0.941106750025413,0.963851005268904,0.958660309694294,0.573707369312923,0.838495005604479,0.952713827650245,0.823291946771015,0.846042590274035,0.895673008492672,0.824409012948987,0.906451671202782,0.978841498828852,0.927965602012591,NA,0.888128096656916,0.848531916077478,0.382817155795102,0.877317481581801,0.518553349882705,0.532023029614053,0.731254877465123,0.704827711441228,0.519440589299737,0.759088147100291,0.650058264914693,0.525589230500837,0.783192058497688,0.682513266150545,0.485997157254235,0.629153870790255,0.490347967802041,0.833197547420804,0.364515453161923,0.547247745308353,0.806663173322388,0.493977360648088,0.490269342907833,0.444971264357547,0.838393582005792
"Chamaecrista_desvauxii_var_mollissima",0.87528131641442,0.787886590538283,0.96130560362869,0.949401646760026,0.981225388503783,0.642864588364495,0.888265718887725,0.961715590036714,0.871363689291931,0.867214031096997,0.894946656570422,0.880079103247643,0.913104326716804,0.993774851486824,0.961788848554277,0.983780011606907,NA,0.82537035383712,0.373042898288063,0.924298814397404,0.600099225728312,0.559292062320691,0.698149955465874,0.798711363744089,0.565855963524545,0.817325741863761,0.711065396147333,0.568267980131833,0.83922684306055,0.739007333293808,0.531189891338506,0.709409336997332,0.534474043409688,0.816551524008842,0.422189072098813,0.608063065117984,0.798024431335298,0.567133436896103,0.514927249324304,0.51503922264356,0.83605707329482
"Chamaecrista_diphylla",0.785715483782934,0.720207073358685,0.920890788315971,0.965999406081885,0.951791511054439,0.585579097977243,0.862506284150548,0.914500255715366,0.775443939980657,0.800841489239327,0.888234381504205,0.793931473387289,0.924721406761909,0.975865544894269,0.898062458775086,0.98058736197027,0.977704790024751,NA,0.357451020863389,0.852484027876438,0.483902900173236,0.450947628585452,0.686598984775431,0.655507812411346,0.444855811916779,0.772604759530172,0.674657449834638,0.435547554349157,0.782815374873174,0.705258640550319,0.407098295066423,0.559737452762316,0.412296660377627,0.879390097430295,0.358753783857371,0.579163327575572,0.861312726438472,0.499260219813163,0.435046714394076,0.460535219822183,0.758496698500286
"Chamaecrista_distichoclada",0.777857959890602,0.510737375508634,0.712972880243692,0.661216613012568,0.726197647611646,0.351482966848843,0.562943488426318,0.730785214476116,0.722292141087089,0.766670897586516,0.696530510291768,0.675875111409494,0.628788659787463,0.692620406968201,0.741571684535209,0.693838446492648,0.697781029901384,0.659780865068069,NA,0.364484940230436,0.366591266673669,0.436346887759729,0.397800676280301,0.382577943234568,0.447707854490264,0.334336755766966,0.33137504510903,0.386225086228166,0.370163047107603,0.299351043343812,0.464694003236053,0.432586153740708,0.478511441585002,0.366898209880177,0.340839761224826,0.296992559323539,0.346417053440791,0.395473588984404,0.477463655644073,0.22912453828799,0.425748176489656
"Chamaecrista_flexuosa_var_flexuosa",0.858991420002885,0.78524574468417,0.94659182359506,0.94734564418021,0.977078951970264,0.635181325141317,0.900621590535914,0.957175070884837,0.858670299154024,0.852195571220389,0.881280539404715,0.871684546103149,0.901400621679087,0.992549379727229,0.950506901654636,0.986110580645351,0.993771135583813,0.985794029988168,0.684665678052151,NA,0.573820877678304,0.542951251757829,0.690611396837206,0.771593273403691,0.534952412126384,0.847596562828482,0.733587405634299,0.540461915775272,0.87529234878123,0.759964037845078,0.500518670047496,0.670261695764937,0.502547311502789,0.843309263065843,0.418576282134758,0.621789600002728,0.825866744053875,0.567267977599514,0.505710329903162,0.52617609226748,0.817237351993105
"Chamaecrista_lagotois",0.858717874399789,0.8772323585892,0.779855406720473,0.601782578534623,0.764699015294967,0.818490301678236,0.827365690634098,0.772827935308264,0.949630826758669,0.761829130326274,0.532098449947262,0.958030552014084,0.550882069601555,0.804147863356482,0.893627381746039,0.734497863784089,0.794952096301105,0.700589035514317,0.590882409917688,0.779256224049276,NA,0.606520666006571,0.372875101689936,0.755941494100423,0.766756488017142,0.55488040067017,0.581602363102177,0.698739981810809,0.566076517768986,0.557160491715703,0.743174248893387,0.828218381930081,0.744297008734368,0.451773029621583,0.717213440294522,0.543022558317843,0.437355386896463,0.785792495437813,0.660589143707,0.545094667002347,0.556739541335068
"Chamaecrista_latifolia",0.959697700908774,0.657218982470386,0.897099154053227,0.713700151755653,0.807094303589247,0.481290015377153,0.676570156006787,0.867920806835892,0.91237793807984,0.973175119698352,0.74723248349347,0.856701128755261,0.636836255127374,0.81517095301008,0.919975201176056,0.784676547635246,0.816720524331911,0.730659627834811,0.737746696757287,0.800838825804574,0.840327557631834,NA,0.563836588646641,0.633478158461548,0.771189846326465,0.492268655512789,0.467595982096096,0.864355855227529,0.531111318832772,0.458163599043531,0.684522740219116,0.747264274630768,0.688100159615652,0.471864365609108,0.376245806554606,0.391252758318833,0.447564799018455,0.49177544231788,0.62926702707016,0.302437125296067,0.618390576185967
"Chamaecrista_mucronata",0.854233061056907,0.60122097813043,0.957241247999574,0.955668279385175,0.936347093847504,0.424747006455003,0.738346769816783,0.944386199508956,0.768181827627116,0.9145868638595,0.964267118058395,0.743553147016571,0.915204871441432,0.927148092068234,0.898146393865561,0.945361520946313,0.936451063430708,0.924703397643806,0.733773830434993,0.9270491985786,0.642631974526791,0.823933381923383,NA,0.563885289039196,0.4770151832327,0.611485909956313,0.500191419197267,0.50895255899411,0.674456760890058,0.528054110727389,0.444814797919283,0.498673681045532,0.441077451492315,0.744457521633622,0.22547357585214,0.405406484596508,0.69806833165783,0.321756302099673,0.441965143292654,0.315014104080686,0.767161185156447
"Chamaecrista_nictitans_subsp_brachypoda",0.915393308949775,0.885118435733361,0.934758973477103,0.848139801792747,0.950423192358568,0.764269656733867,0.921194632532066,0.938108550090115,0.950442211863197,0.880094351978882,0.800492197300512,0.961751918874391,0.804689706374827,0.969057875598058,0.989397807280608,0.92538551209717,0.96473071148104,0.908905570785384,0.695078955401643,0.956042873567115,0.912430456807686,0.873702797641718,0.866424002546348,NA,0.677072802647693,0.743644537585151,0.748300913794454,0.66188899749625,0.760088074113043,0.717084254013793,0.644367362278993,0.821820445134816,0.646660045573896,0.639169934266202,0.542840671578524,0.662168903981987,0.618766888537782,0.712044293053614,0.610176160346341,0.611701554758424,0.747740527546917
"Chamaecrista_olesiphylla",0.948941820026702,0.768892415342142,0.858148938994662,0.666830734338572,0.796130548155922,0.640262929719251,0.746666192600512,0.838542476446083,0.963626779165281,0.897167591747211,0.652363322920961,0.932618447762625,0.59711019703477,0.819848281556222,0.929001237787655,0.775118362406662,0.818964413329317,0.721149798198129,0.716060960882635,0.799332104734736,0.94605053555345,0.959341383543969,0.747032110821181,0.909226464635315,NA,0.480461448890695,0.478608539817558,0.822703634347624,0.502507885987575,0.47225627235795,0.871694942504192,0.830215770869372,0.881760699601512,0.430676779556285,0.57596789791918,0.422350934322491,0.410652937829157,0.631971945674667,0.74901203657542,0.369827363119531,0.587637611031895
"Chamaecrista_pascuorum",0.849457616948649,0.83028455713756,0.918842399145313,0.898369356703407,0.97956030380394,0.69585186443869,0.959002006395816,0.943896813873336,0.869277827765992,0.805827573025039,0.840266637898725,0.900504071257967,0.876500373267365,0.974908512617832,0.937918986346095,0.947017819940301,0.973606966430292,0.954149805482317,0.648195015182541,0.979840260167883,0.798440854349281,0.756722203824708,0.877520092045118,0.956933703479937,0.780001163151619,NA,0.861480774821362,0.486644581228766,0.905390359782674,0.871756159946978,0.445123107902573,0.632953964424973,0.44828768566832,0.752831442011169,0.405675761395032,0.73611457480004,0.764374362116109,0.667662348836602,0.466900984022583,0.607709433681852,0.742065061600497
"Chamaecrista_pilosa_var_luxurians",0.833724033261091,0.873890278273733,0.874521638590627,0.817664857353808,0.949819034577363,0.756064247211161,0.991382021921057,0.899426932939074,0.881056414849228,0.763413533734078,0.762853041479802,0.930354769056598,0.822033151367966,0.935439918088107,0.922041841170284,0.890437098437881,0.934658843551864,0.90350918428879,0.624466957755392,0.940701369495775,0.836301633575119,0.734680517723537,0.807676052175559,0.951540406474224,0.786111052044802,0.984045408940937,NA,0.477748188245338,0.801538059428831,0.849028852393472,0.4454312820611,0.624972255149596,0.449411032246205,0.624933340900342,0.428695067615089,0.826315111404526,0.644594397451163,0.724577321152209,0.463969229689881,0.627271470882742,0.663097242681817
"Chamaecrista_potentilla",0.964161369668347,0.741031376427333,0.878778810189622,0.67313559176494,0.811941870310303,0.59526112970824,0.752773523759993,0.872909807394235,0.957063922677271,0.915206797493945,0.676631485850148,0.920724133935617,0.606316330908426,0.819630640641329,0.930411817403575,0.775995376222386,0.820665699029516,0.719222504916446,0.674646672897289,0.805294698099537,0.920239438436638,0.964142898551946,0.765380427250514,0.903216455000866,0.978457438821231,0.796469235239096,0.794710219340155,NA,0.517824770659715,0.470086287498274,0.737120778193615,0.786540800204793,0.73400201768369,0.444449865803274,0.469991412611552,0.420863625881943,0.428588120597369,0.576225049620943,0.674166499944488,0.349479634044827,0.61025351582881
"Chamaecrista_repens_var_multijuga",0.87588696316171,0.825839119124689,0.938169097886833,0.912587847389924,0.991983527149459,0.673117905171809,0.938743844806977,0.959696698757968,0.88398704715304,0.853011733227983,0.878975776504746,0.902017243297218,0.889077867526134,0.98153806012516,0.956180810553006,0.950085297392824,0.979445933597698,0.954610834225516,0.700015631823225,0.981983036307001,0.794137181587229,0.798267370927075,0.907590471871645,0.963954377794817,0.802323587865827,0.992479644176532,0.971432953530248,0.814669660821703,NA,0.795192616968063,0.469847004228116,0.651235835878567,0.471088134627975,0.808266504868426,0.419286788384245,0.685682077999501,0.80584467554412,0.623922283201006,0.495568025539664,0.591233609744192,0.783280816397547
"Chamaecrista_roraimae",0.826065306776598,0.834246080954676,0.88329870986688,0.853334248949307,0.94268503065354,0.733354980821157,0.954669682985008,0.914154028607135,0.858851262099446,0.750938761912721,0.770783196659045,0.897198489420477,0.812129830705744,0.951172309946991,0.909818587147976,0.91955681689057,0.945972228791274,0.918592476046225,0.585004653310937,0.950403619563131,0.815103531924784,0.717550447443641,0.81982746008046,0.942300159830098,0.769174729192481,0.983859291065528,0.972569754396424,0.791570232443778,0.960928270461673,NA,0.438909973825065,0.614194386891851,0.442980505102922,0.673068990788424,0.399195998492616,0.817109870081682,0.652761449837227,0.650116597034486,0.445314753467337,0.569829554243887,0.639614320542153
"Chamaecrista_rossicorum",0.914274055916636,0.755144434605282,0.813924478753114,0.624708242336717,0.751986318675443,0.641698414279748,0.720214467863379,0.796983672592497,0.939197176893973,0.852107502497371,0.595599489233762,0.913502119015708,0.562690812414366,0.780750386852593,0.896908507721253,0.739630427655085,0.7801982734571,0.685885155977251,0.703211144539137,0.76179510165327,0.943196847863039,0.928729835864532,0.704190582363506,0.877949699512007,0.986285942507818,0.742337527133868,0.75526174060175,0.953808718115831,0.76119052598165,0.731629843535625,NA,0.76499291258106,0.943028380656108,0.395517992997775,0.616171140426987,0.394743045061117,0.3782549952044,0.619341819726477,0.837765698167856,0.345612840759394,0.559562984171216
"Chamaecrista_rotundata_var_interstes",0.956901201490665,0.851226490393332,0.891512380273495,0.73103644336652,0.879701217705723,0.728200087056982,0.855380845771449,0.893418597581768,0.988539425891148,0.887247851639241,0.712267462984788,0.97748112075349,0.674797458344975,0.888533488408165,0.964965477878276,0.835479646150637,0.883123020098049,0.792968188436318,0.725366483746668,0.866489959224565,0.956342290379986,0.9205052782661,0.788561071963594,0.961905545063705,0.972354070378125,0.875668207367539,0.886611578872023,0.958714674099795,0.889683316275924,0.871246863274822,0.947420609417972,NA,0.780975169388902,0.549643466743022,0.592283864304154,0.552241520846877,0.535764316249795,0.728414876232828,0.684542166239583,0.520740781010906,0.6812652015006
"Chamaecrista_rotundata_var_rotundata",0.926311781006324,0.757228568510222,0.82715670917774,0.647539319023892,0.769847727259488,0.633480068997474,0.719399761501218,0.812198657431208,0.947472403788546,0.868554643259697,0.625229628289379,0.917158817448579,0.584647943278442,0.795118153136782,0.908797298801892,0.757977586214328,0.796132971026509,0.70145121638939,0.731505743726399,0.775406878946525,0.936682465748105,0.937973480660269,0.72562662413397,0.886529634089546,0.990904770044478,0.750842124012072,0.759028583122428,0.953625086505079,0.774661224639688,0.735182577978194,0.995972838606793,0.955242321619396,NA,0.3970189219819,0.621081105038816,0.39713308565477,0.381160293370572,0.620258455565417,0.806132817201384,0.353792245500249,0.563076821717375
"Chamaecrista_rotundifolia_var_grandiflora",0.816555223809334,0.715309962104234,0.933305433856805,0.977139275849159,0.970425710073836,0.560633595321713,0.853668487385031,0.946226631140221,0.793637160647232,0.837004789247346,0.923763988896469,0.796739104210435,0.9250047977655,0.980843677940959,0.91053608489224,0.979432699472516,0.978048597467309,0.987219297305585,0.687671176153719,0.985235581084637,0.685373072950907,0.755208107835813,0.948262970098579,0.910807019253934,0.725623533274444,0.959611955290913,0.901364189763484,0.736445295241526,0.969765668378719,0.918651127359138,0.68345403257492,0.803859996191643,0.701628472922038,NA,0.339812701501042,0.542707807743948,0.898092548555305,0.455187791034123,0.439937486480724,0.461287546913546,0.760361300160004
"Chamaecrista_simplifacta",0.715167329989368,0.891993661697587,0.624665394771887,0.513917158498903,0.662532116156297,0.8703966370647,0.747400557705362,0.654563124196436,0.851586342761525,0.600553496633454,0.421262186592921,0.877243532053187,0.477665688227107,0.710868835868877,0.786884913476154,0.641815012956934,0.693931069523558,0.612107290802267,0.559814009594426,0.67956274135536,0.919097209880142,0.686978237511904,0.524842037144527,0.816036918816256,0.837964164572611,0.702267168302716,0.744930691548493,0.776392021111152,0.698555130859753,0.71850778435125,0.872213120310856,0.85470168189484,0.866456264931002,0.595649373503565,NA,0.41939138904054,0.330330638326156,0.675177012044654,0.619591580820864,0.617736594593713,0.371844522730082
"Chamaecrista_supplex",0.787133249315456,0.881846090068286,0.822902071772259,0.757258178995439,0.900498765814748,0.821229670390851,0.979458970410943,0.843241291829617,0.85250117553163,0.697170058087221,0.691341149788174,0.90933072027417,0.746530829650091,0.899999554201677,0.878785242774268,0.838572279340166,0.887713130544966,0.851034012879923,0.566582227150221,0.887714709331493,0.844326871106324,0.676712732283786,0.74354960579154,0.926944143022834,0.758335756155796,0.950502129025711,0.977172927617533,0.76295966782419,0.928892281231844,0.966370701149787,0.730272549426051,0.874366731882666,0.729866859540717,0.845897424916262,0.769386594374963,NA,0.537711058354462,0.69047007609081,0.420279009826621,0.592884338115915,0.539395009931345
"Chamaecrista_swainsonii",0.794265452961737,0.710959488802107,0.914893952530423,0.967272378253215,0.964851893289928,0.549999835809566,0.866329580449185,0.928549829610591,0.777937422120251,0.8001729494655,0.908226342081177,0.792823943891344,0.938359880234424,0.963876553976178,0.891780405852886,0.95681926179855,0.968458130544113,0.979960560469619,0.659815607489195,0.975169891901103,0.672065071520972,0.720493557496073,0.919866362803598,0.894679255456527,0.700581725916817,0.960298437382861,0.909829011635634,0.713761479623296,0.966826151057012,0.916326690084018,0.661949042745823,0.781417614894562,0.678349339414313,0.987400182050661,0.585189677903849,0.845619296182335,NA,0.475877314724633,0.417487402378397,0.482772318124992,0.772611597271258
