"","Chamaecrista_anceps","Chamaecrista_aristata","Chamaecrista_arrojadoana","Chamaecrista_blanchetii","Chamaecrista_brachystachya","Chamaecrista_burchelli","Chamaecrista_calycioides","Chamaecrista_cardiostegia","Chamaecrista_choriophylla","Chamaecrista_cinerascens","Chamaecrista_confertiformis","Chamaecrista_decora","Chamaecrista_depauperata","Chamaecrista_desvauxii_var_desvauxii","Chamaecrista_desvauxii_var_langsdorffii","Chamaecrista_desvauxii_var_latistipula","Chamaecrista_desvauxii_var_mollissima","Chamaecrista_diphylla","Chamaecrista_distichoclada","Chamaecrista_flexuosa_var_flexuosa","Chamaecrista_lagotois","Chamaecrista_latifolia","Chamaecrista_mucronata","Chamaecrista_nictitans_subsp_brachypoda","Chamaecrista_olesiphylla","Chamaecrista_pascuorum","Chamaecrista_pilosa_var_luxurians","Chamaecrista_potentilla","Chamaecrista_repens_var_multijuga","Chamaecrista_roraimae","Chamaecrista_rossicorum","Chamaecrista_rotundata_var_interstes","Chamaecrista_rotundata_var_rotundata","Chamaecrista_rotundifolia_var_grandiflora","Chamaecrista_simplifacta","Chamaecrista_supplex","Chamaecrista_swainsonii","Chamaecrista_tragacanthoides_var_rasa","Chamaecrista_tragacanthoides_var_tragacanthoides","Chamaecrista_ulmea","Chamaecrista_venulosa"
"Chamaecrista_confertiformis",0.297637855606104,0.797408224909122,0.62283048380062,0.944065793685467,0.861706817119031,0.719245818646333,0.540903804622926,0.482973816157325,0.419158939043173,0.207187695439517,NA,0.432157593621557,0.545681921706999,0.606655767485041,0.342470115324622,0.428024872708764,0.518575306763153,0.438402593013626,0.0890432934800769,0.520537086305545,0.25702088976295,0.0447863523132833,0.230428057134283,0.434172287807148,0.107981756229273,0.60135582590705,0.365858419340112,0.111325976327238,0.589137278412966,0.680589236990507,0.113061673166675,0.353032595622407,0.0997525014433758,0.643843824380871,0.197658549527663,0.299808647359205,0.376844533236839,0.417771236251407,0.150419132732379,0.386517754532932,0.318916341601124
"Chamaecrista_decora",0.769783308272623,0.819462572723169,0.945080993179571,0.696279011830171,0.876700270072792,0.745044710449872,0.640338070414836,0.899369249082377,0.860357409276376,0.757227231024707,0.682270236915772,NA,0.586991064129301,0.579779102705381,0.736739587897638,0.737341544995877,0.673852697436834,0.433917929605865,0.401173975543036,0.6662375001158,0.613830906972152,0.453296566970892,0.629719998101797,0.684663129238284,0.548283099100248,0.482484885332807,0.328446708038321,0.535932687507376,0.441347284855863,0.531708368641944,0.534370705445181,0.790796691910809,0.505621822931391,0.46231561850286,0.518636639617282,0.271998191933068,0.220562150870686,0.837017546309066,0.553741699454767,0.506067418331494,0.774578493913937
"Chamaecrista_depauperata",0.611271313515383,0.711282781784997,0.856404955250611,0.901569220521353,0.982581946420415,0.730233998061739,0.787053504804583,0.79598750620252,0.729839749779744,0.51461416489287,0.821292866246448,0.866046161672324,NA,0.791092289279113,0.546875548195297,0.679784232496252,0.743441614662443,0.680371290108929,0.290869084742341,0.835418504763485,0.445851764643851,0.202708544319935,0.39664360499334,0.666190527560766,0.344199218361857,0.749784433965879,0.55718602681159,0.290750496588168,0.710363952525002,0.710854756601899,0.320423040826528,0.575643291642901,0.319929925415594,0.745593495902268,0.426331662573795,0.479108625464888,0.52980743610851,0.548368337079991,0.34584201622668,0.361969864400853,0.599357792518343
"Chamaecrista_desvauxii_var_desvauxii",0.500271261689313,0.794086693416668,0.78797112500494,0.944386255796076,0.981470479136327,0.849942892851519,0.742222105420251,0.714785046722093,0.634143141146141,0.394041047392408,0.877621173686194,0.833706579115982,0.95979973482655,NA,0.560838961318044,0.651318493753512,0.799506532538366,0.632938052970705,0.219564639826993,0.820477762356816,0.370201319934327,0.12514394235713,0.320327868753184,0.748975921607748,0.207937731865314,0.758027356000995,0.51753861975613,0.199543247039897,0.712882187803522,0.855240104545967,0.201443757077539,0.467375127546844,0.192933034517267,0.75076616778341,0.31441982052735,0.440834795705916,0.483314243405314,0.59038348471164,0.236836999716301,0.495147870298071,0.491080656417469
"Chamaecrista_desvauxii_var_langsdorffii",0.826081095147994,0.68112690898966,0.956323281135214,0.680218637664619,0.843395079859864,0.809954714480475,0.5869220070149,0.957099934945882,0.899777322962786,0.800339100154487,0.621829562008066,0.938931035178487,0.851186313418491,0.827696872631878,NA,0.790825742722192,0.723755128478881,0.400390869310283,0.422944317528882,0.638810531956056,0.681029325099862,0.483288228614389,0.667102868661923,0.769761386355668,0.518941445173889,0.391142843625451,0.294440180918049,0.557411065186076,0.351052169822738,0.444599630677083,0.50599482322074,0.703683471593128,0.453777146256547,0.38401045559155,0.502871181426382,0.257174325014916,0.189220193509512,0.727468906930873,0.530048727937643,0.383356293007199,0.84243905600884
"Chamaecrista_desvauxii_var_latistipula",0.708134732633403,0.759790746937302,0.938171195284378,0.780233333292899,0.924314062063028,0.826876506227375,0.646675255780578,0.889832972716909,0.817550365429338,0.684673136322409,0.729106907894635,0.94837609146966,0.930840863524837,0.910775488380707,0.962421353602928,NA,0.82695675847791,0.466977889065256,0.325757545598171,0.76158507803446,0.543175611214178,0.325745897226336,0.515352109520125,0.829305263117884,0.465144565543745,0.489225630098984,0.358237553721519,0.415265544161608,0.44882305054303,0.539921898938575,0.437757747680251,0.710874858880081,0.433722765285154,0.476811142414506,0.530664446321531,0.306650256393472,0.254303176928388,0.692832066389093,0.462762393314116,0.435003731149499,0.748954575595873
"Chamaecrista_desvauxii_var_mollissima",0.615277582576189,0.794892070084477,0.884259085699345,0.869632191584919,0.968076853422428,0.875207872076979,0.704253398571744,0.822978064088518,0.744066958571439,0.557891456733597,0.814112775083017,0.913909536916174,0.95710317470768,0.969683706526239,0.924282102690983,0.980207270528956,NA,0.549340502069611,0.271095508094608,0.862476566140182,0.466643721946854,0.218133353600396,0.412773866765709,0.864526315792134,0.325866913888254,0.602331148438847,0.433192268384052,0.301560955947915,0.563353015923218,0.680581332908639,0.310425334048992,0.583680175907525,0.304559341342654,0.594216490493094,0.415529040287736,0.362449349094746,0.3447683631149,0.646812549323459,0.340024817267633,0.47784025891052,0.628406360166627
"Chamaecrista_diphylla",0.538396682075308,0.635024856165571,0.69150030365226,0.821421178839454,0.914830981786794,0.626765263768077,0.956081098213167,0.716323803005412,0.659678215447015,0.36483351135522,0.705198052381281,0.756719450047091,0.913527016042753,0.882771817677014,0.734916386427067,0.794246956600011,0.850001767217889,NA,0.275975997804784,0.68266694849288,0.331933038777146,0.107856840194182,0.302250378324362,0.516068748459081,0.172250349809455,0.779821410735235,0.865378534951723,0.176408851989961,0.760283539280116,0.598673548566676,0.170213327426461,0.387117121032929,0.158978048056344,0.711740993455789,0.240609903827456,0.772162730941002,0.674352081982314,0.446647171963011,0.198786297069725,0.323674234540136,0.443716423480092
"Chamaecrista_distichoclada",0.722546986072609,0.31512402280004,0.669039832163916,0.372550666770117,0.554466941244188,0.318596214391976,0.55658473359906,0.71565474669734,0.717016043958691,0.640827946172472,0.271658617873683,0.646172214561487,0.5928765428848,0.501839555256646,0.657390546956274,0.598036132632423,0.553425514269285,0.592401934644763,NA,0.304866460398771,0.460391100147813,0.453986355508622,0.447253425219798,0.329620824379421,0.399363154760976,0.218130356421438,0.254924411742932,0.485893746610957,0.206919651966019,0.163045148901213,0.410546415798538,0.394290722018591,0.346575543072538,0.200687869427622,0.341510358850483,0.269652328883036,0.208244948793654,0.46673996531184,0.418118827945315,0.11661016794086,0.444180491956346
"Chamaecrista_flexuosa_var_flexuosa",0.627041419940234,0.771815182739087,0.863879646394989,0.874703339931028,0.985935605040526,0.798726020663422,0.816685595552901,0.822745755752721,0.750644353033534,0.535771764488968,0.794005629049786,0.907399041525781,0.976945073208011,0.966621529021425,0.892328361356603,0.95468364353998,0.980213050260409,0.925827859234427,0.600686378516251,NA,0.463491436630669,0.21548400096285,0.4102691668612,0.791938872283484,0.315398831308839,0.710414527894673,0.56103743476836,0.296500252811329,0.67747024772403,0.71551559496548,0.300759970812828,0.570014360711361,0.294209620449384,0.688714641422388,0.405094186999056,0.473246636018031,0.475703851694493,0.64454869319551,0.332755653974135,0.452857834867322,0.634134202814701
